epoch,batch_num,loss
51,3,1.092533
51,4,0.842715
51,5,0.949814
51,6,0.786369
51,7,1.007281
51,8,1.212970
51,9,0.959951
51,10,1.079832
51,11,0.982134
51,12,1.180795
51,13,0.866366
51,14,0.936607
51,15,1.089402
51,16,0.954840
51,17,1.063101
51,18,1.026958
51,19,0.983524
51,20,0.913966
51,21,1.131793
51,22,0.837928
51,23,1.072804
51,24,0.800590
51,25,0.925802
51,26,0.929372
51,27,0.923639
51,28,0.951788
51,29,1.023215
51,30,1.074234
51,31,0.907324
52,1,0.718640
52,2,1.076944
52,3,0.910853
52,4,1.124769
52,5,0.963686
52,6,0.947019
52,7,1.106965
52,8,0.865648
52,9,0.843432
52,10,0.941192
52,11,0.947431
52,12,0.775565
52,13,0.689433
52,14,0.798841
52,15,0.990677
52,16,1.021606
52,17,1.003335
52,18,1.030004
52,19,1.047634
52,20,0.866147
52,21,0.919368
52,22,1.183616
52,23,0.907561
52,24,0.904185
52,25,0.917629
52,26,0.943948
52,27,0.735867
52,28,0.908584
52,29,0.836406
52,30,0.889522
52,31,0.886244
53,1,1.016303
53,2,0.971863
53,3,1.157192
53,4,0.959077
53,5,0.927166
53,6,0.974456
53,7,0.840317
53,8,0.952748
53,9,0.955498
53,10,0.910588
53,11,1.217355
53,12,0.878333
53,13,0.937365
53,14,0.912392
53,15,0.821355
53,16,0.800981
53,17,0.940010
53,18,1.064996
53,19,0.933397
53,20,1.061625
53,21,0.849174
53,22,1.052726
53,23,0.915674
53,24,0.953639
53,25,1.041681
53,26,0.852882
53,27,1.029260
53,28,0.861199
53,29,1.048371
53,30,0.826321
53,31,0.903467
54,1,0.920241
54,2,0.752828
54,3,0.811993
54,4,1.047844
54,5,0.746769
54,6,0.870996
54,7,0.818894
54,8,0.829563
54,9,0.987499
54,10,0.746082
54,11,0.844959
54,12,0.953603
54,13,0.757571
54,14,0.920823
54,15,0.869174
54,16,0.915563
54,17,0.937860
54,18,0.994067
54,19,0.872431
54,20,0.898216
54,21,0.944968
54,22,0.813559
54,23,0.993193
54,24,0.966794
54,25,0.900744
54,26,0.964383
54,27,0.956711
54,28,1.146660
54,29,0.842235
54,30,0.940895
54,31,0.963555
55,1,0.914359
55,2,0.929064
55,3,0.850974
55,4,0.817597
55,5,0.859778
55,6,0.942249
55,7,0.850010
55,8,0.836987
55,9,0.886253
55,10,0.817175
55,11,0.707224
55,12,0.911474
55,13,0.809154
55,14,1.071110
55,15,0.944789
55,16,0.809379
55,17,1.010273
55,18,0.724556
55,19,1.005404
55,20,0.903866
55,21,0.735252
55,22,0.831330
55,23,0.858208
55,24,0.953772
55,25,0.929313
55,26,0.896866
55,27,0.967948
55,28,0.832088
55,29,0.895306
55,30,0.755785
55,31,0.866958
56,1,1.082996
56,2,0.765068
56,3,0.709786
56,4,0.831674
56,5,0.873700
56,6,0.831369
56,7,0.708261
56,8,0.769645
56,9,0.828325
56,10,0.823779
56,11,0.862374
56,12,0.920730
56,13,0.849205
56,14,0.888607
56,15,1.001654
56,16,0.726400
56,17,0.806495
56,18,0.734068
56,19,0.809279
56,20,0.756828
56,21,0.829923
56,22,0.668236
56,23,0.902690
56,24,0.893719
56,25,0.840247
56,26,0.914433
56,27,0.763472
56,28,0.920578
56,29,1.013387
56,30,0.911197
56,31,0.930458
57,1,0.968797
57,2,0.892226
57,3,0.746906
57,4,0.836953
57,5,0.982397
57,6,0.837242
57,7,0.897917
57,8,0.849345
57,9,0.902495
57,10,0.876946
57,11,0.876001
57,12,0.859197
57,13,0.819366
57,14,0.743504
57,15,0.847238
57,16,0.911613
57,17,0.905616
57,18,0.716624
57,19,0.942773
57,20,0.817119
57,21,0.781785
57,22,0.873892
57,23,0.719425
57,24,0.746411
57,25,1.111538
57,26,0.921449
57,27,0.864102
57,28,0.894467
57,29,0.902128
57,30,0.723644
57,31,0.932839
58,1,0.811654
58,2,0.726785
58,3,0.901847
58,4,0.970043
58,5,0.888187
58,6,0.557936
58,7,0.728224
58,8,0.766395
58,9,0.850331
58,10,0.884065
58,11,0.698125
58,12,0.955981
58,13,0.910776
58,14,0.764215
58,15,0.821649
58,16,0.690129
58,17,0.867320
58,18,0.971161
58,19,0.781947
58,20,0.915469
58,21,0.784075
58,22,0.771172
58,23,0.851596
58,24,0.760965
58,25,0.829520
58,26,0.757492
58,27,0.880838
58,28,0.630113
58,29,0.746034
58,30,1.003290
58,31,0.728213
59,1,0.775507
59,2,0.877368
59,3,0.909691
59,4,0.846794
59,5,0.966195
59,6,0.884456
59,7,0.923180
59,8,0.749462
59,9,0.780103
59,10,0.934598
59,11,0.824992
59,12,0.828053
59,13,0.756038
59,14,0.844400
59,15,0.697464
59,16,0.743685
59,17,0.766056
59,18,0.795635
59,19,0.736023
59,20,0.755991
59,21,0.812894
59,22,0.732279
59,23,0.764607
59,24,0.766373
59,25,0.929950
59,26,0.843411
59,27,0.835981
59,28,0.769928
59,29,0.789573
59,30,0.758339
59,31,0.797223
60,1,0.763033
60,2,0.697795
60,3,0.740192
60,4,0.693457
60,5,0.899659
60,6,0.844901
60,7,0.898323
60,8,0.740074
60,9,0.796850
60,10,0.735648
60,11,0.702981
60,12,0.665087
60,13,0.787432
60,14,0.814936
60,15,0.706810
60,16,0.753097
60,17,0.727710
60,18,0.764477
60,19,0.919134
60,20,0.823924
60,21,0.839529
60,22,0.927429
60,23,0.732431
60,24,0.637837
60,25,0.723343
60,26,0.826842
60,27,0.751075
60,28,0.977524
60,29,0.764929
60,30,0.852935
60,31,0.834073
61,1,0.708977
61,2,0.712880
61,3,0.829059
61,4,0.701549
61,5,0.658012
61,6,0.650665
61,7,0.865924
61,8,0.582704
61,9,0.714338
61,10,0.679909
61,11,0.637504
61,12,0.669371
61,13,0.795967
61,14,0.810518
61,15,0.849380
61,16,0.697664
61,17,0.794348
61,18,0.781913
61,19,0.717396
61,20,0.830439
61,21,0.641796
61,22,0.741560
61,23,0.658905
61,24,0.775076
61,25,0.755426
61,26,0.806957
61,27,0.881814
61,28,0.729934
61,29,0.719611
61,30,0.876471
61,31,0.763896
62,1,0.716293
62,2,0.574272
62,3,0.665919
62,4,0.756579
62,5,0.774972
62,6,0.598994
62,7,0.725560
62,8,0.698596
62,9,0.624035
62,10,0.672423
62,11,0.729424
62,12,0.927581
62,13,0.832132
62,14,0.749318
62,15,0.764110
62,16,0.687237
62,17,0.725142
62,18,0.812316
62,19,0.738736
62,20,0.870302
62,21,0.942245
62,22,0.795826
62,23,0.704544
62,24,0.701535
62,25,0.746331
62,26,0.727476
62,27,0.684713
62,28,0.608284
62,29,0.610339
62,30,0.829736
62,31,0.818994
63,1,0.751671
63,2,0.794809
63,3,0.752396
63,4,0.618013
63,5,0.776957
63,6,0.746618
63,7,0.790018
63,8,0.922252
63,9,0.716117
63,10,0.810260
63,11,0.553387
63,12,0.793808
63,13,0.654983
63,14,0.704170
63,15,0.599668
63,16,0.722435
63,17,0.763130
63,18,0.815903
63,19,0.737323
63,20,0.580262
63,21,0.608026
63,22,0.823867
63,23,0.761066
63,24,0.709950
63,25,0.800521
63,26,0.691325
63,27,0.678374
63,28,0.854894
63,29,0.673918
63,30,0.722492
63,31,0.816748
64,1,0.684484
64,2,0.745998
64,3,0.618295
64,4,0.648637
64,5,0.555886
64,6,0.720854
64,7,0.785943
64,8,0.751709
64,9,0.897554
64,10,0.692279
64,11,0.671952
64,12,0.861881
64,13,0.654837
64,14,0.794644
64,15,0.710838
64,16,0.750504
64,17,0.959239
64,18,0.652618
64,19,0.593328
64,20,0.733812
64,21,0.753721
64,22,0.776439
64,23,0.676051
64,24,0.792148
64,25,0.676586
64,26,0.731233
64,27,0.674988
64,28,0.789289
64,29,0.659052
64,30,0.697997
64,31,0.827872
65,1,0.823496
65,2,0.716171
65,3,0.796932
65,4,0.640615
65,5,0.612461
65,6,0.608021
65,7,0.663522
65,8,0.731733
65,9,0.829173
65,10,0.650086
65,11,0.753976
65,12,0.702021
65,13,0.806843
65,14,0.655931
65,15,0.702147
65,16,0.640760
65,17,0.817439
65,18,0.703798
65,19,0.624953
65,20,0.670212
65,21,0.779999
65,22,0.646584
65,23,0.748391
65,24,0.862930
65,25,0.579057
65,26,0.617407
65,27,0.724183
65,28,0.680005
65,29,0.760814
65,30,0.648083
65,31,0.725180
66,1,0.652900
66,2,0.698403
66,3,0.694068
66,4,0.765922
66,5,0.542824
66,6,0.713611
66,7,0.671086
66,8,0.733786
66,9,0.729655
66,10,0.574768
66,11,0.733164
66,12,0.689934
66,13,0.714375
66,14,0.612048
66,15,0.669776
66,16,0.661749
66,17,0.681968
66,18,0.571370
66,19,0.807698
66,20,0.738107
66,21,0.608529
66,22,0.780035
66,23,0.650348
66,24,0.740493
66,25,0.671299
66,26,0.784948
66,27,0.622555
66,28,0.699195
66,29,0.743242
66,30,0.599854
66,31,0.707599
67,1,0.855074
67,2,0.688479
67,3,0.652644
67,4,0.684830
67,5,0.575876
67,6,0.599141
67,7,0.687389
67,8,0.689722
67,9,0.712618
67,10,0.654827
67,11,0.683514
67,12,0.639555
67,13,0.590540
67,14,0.720355
67,15,0.644480
67,16,0.517406
67,17,0.678812
67,18,0.744548
67,19,0.771214
67,20,0.623457
67,21,0.721026
67,22,0.598591
67,23,0.808080
67,24,0.634679
67,25,0.737866
67,26,0.723357
67,27,0.738597
67,28,0.647464
67,29,0.659513
67,30,0.705593
67,31,0.510105
68,1,0.794915
68,2,0.660078
68,3,0.640218
68,4,0.609064
68,5,0.637350
68,6,0.664368
68,7,0.561370
68,8,0.592692
68,9,0.646927
68,10,0.731637
68,11,0.601594
68,12,0.584190
68,13,0.637403
68,14,0.577753
68,15,0.670912
68,16,0.803851
68,17,0.644263
68,18,0.606066
68,19,0.544385
68,20,0.687741
68,21,0.626554
68,22,0.744452
68,23,0.662407
68,24,0.632917
68,25,0.633476
68,26,0.659795
68,27,0.858416
68,28,0.725974
68,29,0.600093
68,30,0.757174
68,31,0.713693
69,1,0.613491
69,2,0.660685
69,3,0.597181
69,4,0.747760
69,5,0.722169
69,6,0.577419
69,7,0.683430
69,8,0.788238
69,9,0.650078
69,10,0.591319
69,11,0.617124
69,12,0.637250
69,13,0.535356
69,14,0.695578
69,15,0.691170
69,16,0.597797
69,17,0.639709
69,18,0.597656
69,19,0.633988
69,20,0.597270
69,21,0.768855
69,22,0.610451
69,23,0.719449
69,24,0.713844
69,25,0.626232
69,26,0.570387
69,27,0.843642
69,28,0.600334
69,29,0.678697
69,30,0.670501
69,31,0.806967
70,1,0.583627
70,2,0.565582
70,3,0.707686
70,4,0.698090
70,5,0.579787
70,6,0.522894
70,7,0.675880
70,8,0.729762
70,9,0.558712
70,10,0.787326
70,11,0.560254
70,12,0.730519
70,13,0.542024
70,14,0.699445
70,15,0.664468
70,16,0.552811
70,17,0.692001
70,18,0.605146
70,19,0.695258
70,20,0.523389
70,21,0.622415
70,22,0.702137
70,23,0.684785
70,24,0.600079
70,25,0.672218
70,26,0.570002
70,27,0.640127
70,28,0.569669
70,29,0.674627
70,30,0.633260
70,31,0.713491
71,1,0.568838
71,2,0.634155
71,3,0.574926
71,4,0.809867
71,5,0.604883
71,6,0.616756
71,7,0.519233
71,8,0.615790
71,9,0.544615
71,10,0.766367
71,11,0.702877
71,12,0.628751
71,13,0.632822
71,14,0.582744
71,15,0.563359
71,16,0.662747
71,17,0.599661
71,18,0.464619
71,19,0.611776
71,20,0.580995
71,21,0.561291
71,22,0.576748
71,23,0.578229
71,24,0.588231
71,25,0.708575
71,26,0.614723
71,27,0.660986
71,28,0.617901
71,29,0.595633
71,30,0.647825
71,31,0.557970
72,1,0.643549
72,2,0.586281
72,3,0.568595
72,4,0.532079
72,5,0.625030
72,6,0.717765
72,7,0.691425
72,8,0.597623
72,9,0.573894
72,10,0.627619
72,11,0.842816
72,12,0.591712
72,13,0.572238
72,14,0.660551
72,15,0.639341
72,16,0.516743
72,17,0.528077
72,18,0.549774
72,19,0.688138
72,20,0.607155
72,21,0.547183
72,22,0.726833
72,23,0.690558
72,24,0.610535
72,25,0.634467
72,26,0.572887
72,27,0.665961
72,28,0.691911
72,29,0.720096
72,30,0.610693
72,31,0.675783
73,1,0.509878
73,2,0.592885
73,3,0.648875
73,4,0.641421
73,5,0.666819
73,6,0.567986
73,7,0.673387
73,8,0.521987
73,9,0.606869
73,10,0.620590
73,11,0.558812
73,12,0.600385
73,13,0.689045
73,14,0.480169
73,15,0.567918
73,16,0.750630
73,17,0.686962
73,18,0.637200
73,19,0.600736
73,20,0.498801
73,21,0.578266
73,22,0.684663
73,23,0.567492
73,24,0.584897
73,25,0.678910
73,26,0.595154
73,27,0.567380
73,28,0.686481
73,29,0.512818
73,30,0.632887
73,31,0.615960
74,1,0.577406
74,2,0.724352
74,3,0.619169
74,4,0.547917
74,5,0.540359
74,6,0.572178
74,7,0.603890
74,8,0.655378
74,9,0.672073
74,10,0.609605
74,11,0.521689
74,12,0.625586
74,13,0.672742
74,14,0.645115
74,15,0.653512
74,16,0.515990
74,17,0.639880
74,18,0.681457
74,19,0.692176
74,20,0.610475
74,21,0.753235
74,22,0.750321
74,23,0.619577
74,24,0.515083
74,25,0.530451
74,26,0.751191
74,27,0.574468
74,28,0.558355
74,29,0.599867
74,30,0.649195
74,31,0.674766
75,1,0.557590
75,2,0.582356
75,3,0.650543
75,4,0.551813
75,5,0.551667
75,6,0.618084
75,7,0.661787
75,8,0.631601
75,9,0.525665
75,10,0.767933
75,11,0.544733
75,12,0.543371
75,13,0.567487
75,14,0.660986
75,15,0.784124
75,16,0.592932
75,17,0.584920
75,18,0.547380
75,19,0.501770
75,20,0.532737
75,21,0.561157
75,22,0.609369
75,23,0.515443
75,24,0.731837
75,25,0.578007
75,26,0.569933
75,27,0.582261
75,28,0.566309
75,29,0.554950
75,30,0.601609
75,31,0.610124
76,1,0.504882
76,2,0.663656
76,3,0.565636
76,4,0.632922
76,5,0.547626
76,6,0.599670
76,7,0.445626
76,8,0.522986
76,9,0.564280
76,10,0.492370
76,11,0.480645
76,12,0.673589
76,13,0.603281
76,14,0.491496
76,15,0.581638
76,16,0.545603
76,17,0.663745
76,18,0.620442
76,19,0.584104
76,20,0.491333
76,21,0.575818
76,22,0.784136
76,23,0.605162
76,24,0.583460
76,25,0.509746
76,26,0.493052
76,27,0.594497
76,28,0.640770
76,29,0.567949
76,30,0.558338
76,31,0.626665
77,1,0.572232
77,2,0.532501
77,3,0.596154
77,4,0.563273
77,5,0.573186
77,6,0.652804
77,7,0.436554
77,8,0.580441
77,9,0.511227
77,10,0.619968
77,11,0.451560
77,12,0.450115
77,13,0.554965
77,14,0.532137
77,15,0.627473
77,16,0.599181
77,17,0.448323
77,18,0.609398
77,19,0.557791
77,20,0.590501
77,21,0.494410
77,22,0.616966
77,23,0.613147
77,24,0.555054
77,25,0.492784
77,26,0.621629
77,27,0.617736
77,28,0.484156
77,29,0.491695
77,30,0.540903
77,31,0.474598
78,1,0.503484
78,2,0.553270
78,3,0.461538
78,4,0.568920
78,5,0.605235
78,6,0.554177
78,7,0.561977
78,8,0.555108
78,9,0.625318
78,10,0.605474
78,11,0.539569
78,12,0.508344
78,13,0.526249
78,14,0.698671
78,15,0.697688
78,16,0.518502
78,17,0.572417
78,18,0.595936
78,19,0.542913
78,20,0.623313
78,21,0.595658
78,22,0.599619
78,23,0.674572
78,24,0.785342
78,25,0.505501
78,26,0.579524
78,27,0.589271
78,28,0.486846
78,29,0.607364
78,30,0.652237
78,31,0.596364
79,1,0.545188
79,2,0.505368
79,3,0.617849
79,4,0.545492
79,5,0.435317
79,6,0.612531
79,7,0.536917
79,8,0.504410
79,9,0.557025
79,10,0.519671
79,11,0.539760
79,12,0.531635
79,13,0.562393
79,14,0.557889
79,15,0.601264
79,16,0.455407
79,17,0.482619
79,18,0.497224
79,19,0.466770
79,20,0.529906
79,21,0.600948
79,22,0.600842
79,23,0.561042
79,24,0.516909
79,25,0.608866
79,26,0.488618
79,27,0.531749
79,28,0.511905
79,29,0.536491
79,30,0.541181
79,31,0.566006
80,1,0.482075
80,2,0.554040
80,3,0.481708
80,4,0.529592
80,5,0.447504
80,6,0.544969
80,7,0.504799
80,8,0.592351
80,9,0.499423
80,10,0.560707
80,11,0.699176
80,12,0.547586
80,13,0.556332
80,14,0.542052
80,15,0.560719
80,16,0.543684
80,17,0.654794
80,18,0.467003
80,19,0.462659
80,20,0.476155
80,21,0.519088
80,22,0.662975
80,23,0.543803
80,24,0.496985
80,25,0.547780
80,26,0.496340
80,27,0.539247
80,28,0.557560
80,29,0.505054
80,30,0.537267
80,31,0.517979
81,1,0.557728
81,2,0.499765
81,3,0.555633
81,4,0.429084
81,5,0.415218
81,6,0.463415
81,7,0.495320
81,8,0.464515
81,9,0.510351
81,10,0.550337
81,11,0.410014
81,12,0.553618
81,13,0.567434
81,14,0.542832
81,15,0.668288
81,16,0.503030
81,17,0.630817
81,18,0.470690
81,19,0.601270
81,20,0.472465
81,21,0.508197
81,22,0.406737
81,23,0.510882
81,24,0.420806
81,25,0.555426
81,26,0.644904
81,27,0.425484
81,28,0.570560
81,29,0.499256
81,30,0.523012
81,31,0.641419
82,1,0.622074
82,2,0.502590
82,3,0.621870
82,4,0.661628
82,5,0.443760
82,6,0.464988
82,7,0.529647
82,8,0.479109
82,9,0.510761
82,10,0.453412
82,11,0.579994
82,12,0.545490
82,13,0.527332
82,14,0.517949
82,15,0.579126
82,16,0.512280
82,17,0.546802
82,18,0.480747
82,19,0.472089
82,20,0.488518
82,21,0.566080
82,22,0.663068
82,23,0.558964
82,24,0.458929
82,25,0.508921
82,26,0.551083
82,27,0.531855
82,28,0.520507
82,29,0.507629
82,30,0.491652
82,31,0.526906
83,1,0.488944
83,2,0.591073
83,3,0.481997
83,4,0.583125
83,5,0.486395
83,6,0.574155
83,7,0.591679
83,8,0.511514
83,9,0.500575
83,10,0.435621
83,11,0.552826
83,12,0.521962
83,13,0.481271
83,14,0.543802
83,15,0.566211
83,16,0.487051
83,17,0.524398
83,18,0.482181
83,19,0.511618
83,20,0.626151
83,21,0.513524
83,22,0.564881
83,23,0.534853
83,24,0.483044
83,25,0.513145
83,26,0.546883
83,27,0.598351
83,28,0.437740
83,29,0.445789
83,30,0.554288
83,31,0.553212
84,1,0.457848
84,2,0.447461
84,3,0.497423
84,4,0.512256
84,5,0.477301
84,6,0.504377
84,7,0.461533
84,8,0.450441
84,9,0.492110
84,10,0.582080
84,11,0.495287
84,12,0.444975
84,13,0.442298
84,14,0.491266
84,15,0.566960
84,16,0.546174
84,17,0.463961
84,18,0.497130
84,19,0.540124
84,20,0.463777
84,21,0.476261
84,22,0.491680
84,23,0.467338
84,24,0.490680
84,25,0.417939
84,26,0.523214
84,27,0.613884
84,28,0.511016
84,29,0.553589
84,30,0.529817
84,31,0.500626
85,1,0.459219
85,2,0.446750
85,3,0.426736
85,4,0.460708
85,5,0.513964
85,6,0.532675
85,7,0.436131
85,8,0.492562
85,9,0.525281
85,10,0.529736
85,11,0.434970
85,12,0.503805
85,13,0.399253
85,14,0.602995
85,15,0.418837
85,16,0.423937
85,17,0.475368
85,18,0.447756
85,19,0.585324
85,20,0.558783
85,21,0.517265
85,22,0.436638
85,23,0.512533
85,24,0.541491
85,25,0.559495
85,26,0.569719
85,27,0.503341
85,28,0.465106
85,29,0.491313
85,30,0.505893
85,31,0.473788
86,1,0.405506
86,2,0.541849
86,3,0.478618
86,4,0.364327
86,5,0.659099
86,6,0.621698
86,7,0.424869
86,8,0.514072
86,9,0.548762
86,10,0.454016
86,11,0.509589
86,12,0.515359
86,13,0.457078
86,14,0.571668
86,15,0.453023
86,16,0.550816
86,17,0.405956
86,18,0.579930
86,19,0.541719
86,20,0.466392
86,21,0.435208
86,22,0.489282
86,23,0.451639
86,24,0.435147
86,25,0.514366
86,26,0.558854
86,27,0.508053
86,28,0.448558
86,29,0.485866
86,30,0.624730
86,31,0.452735
87,1,0.458373
87,2,0.394289
87,3,0.492294
87,4,0.493181
87,5,0.544070
87,6,0.566248
87,7,0.520402
87,8,0.412338
87,9,0.602488
87,10,0.508859
87,11,0.461390
87,12,0.439782
87,13,0.494402
87,14,0.534424
87,15,0.498654
87,16,0.375753
87,17,0.423964
87,18,0.454769
87,19,0.580384
87,20,0.474543
87,21,0.466057
87,22,0.430649
87,23,0.449181
87,24,0.506263
87,25,0.510297
87,26,0.594469
87,27,0.602875
87,28,0.582541
87,29,0.557199
87,30,0.455223
87,31,0.472052
88,1,0.401685
88,2,0.450488
88,3,0.445660
88,4,0.556336
88,5,0.481439
88,6,0.401764
88,7,0.619561
88,8,0.444222
88,9,0.526969
88,10,0.338178
88,11,0.551152
88,12,0.546402
88,13,0.481868
88,14,0.551021
88,15,0.477500
88,16,0.574112
88,17,0.529722
88,18,0.359808
88,19,0.504039
88,20,0.441982
88,21,0.529152
88,22,0.333968
88,23,0.449073
88,24,0.427811
88,25,0.439430
88,26,0.459685
88,27,0.511628
88,28,0.548047
88,29,0.542664
88,30,0.611197
88,31,0.432697
89,1,0.453173
89,2,0.455919
89,3,0.391859
89,4,0.486389
89,5,0.450594
89,6,0.370676
89,7,0.481251
89,8,0.439397
89,9,0.427009
89,10,0.382291
89,11,0.474750
89,12,0.467129
89,13,0.500516
89,14,0.470828
89,15,0.506442
89,16,0.449336
89,17,0.382469
89,18,0.483750
89,19,0.512451
89,20,0.417329
89,21,0.455069
89,22,0.435282
89,23,0.548051
89,24,0.377507
89,25,0.402530
89,26,0.573190
89,27,0.497605
89,28,0.506534
89,29,0.456625
89,30,0.507907
89,31,0.489909
90,1,0.509716
90,2,0.449475
90,3,0.435837
90,4,0.500692
90,5,0.471407
90,6,0.468469
90,7,0.559067
90,8,0.496918
90,9,0.482569
90,10,0.484025
90,11,0.593062
90,12,0.503492
90,13,0.528495
90,14,0.418329
90,15,0.555944
90,16,0.519296
90,17,0.467190
90,18,0.480085
90,19,0.450551
90,20,0.376511
90,21,0.432478
90,22,0.439206
90,23,0.506481
90,24,0.481545
90,25,0.480573
90,26,0.455646
90,27,0.424164
90,28,0.485269
90,29,0.432053
90,30,0.426682
90,31,0.472112
91,1,0.444299
91,2,0.631785
91,3,0.510504
91,4,0.398916
91,5,0.386383
91,6,0.373640
91,7,0.537437
91,8,0.414324
91,9,0.494945
91,10,0.580628
91,11,0.425806
91,12,0.551515
91,13,0.493103
91,14,0.438492
91,15,0.477275
91,16,0.459383
91,17,0.427021
91,18,0.518778
91,19,0.512951
91,20,0.389686
91,21,0.545422
91,22,0.476339
91,23,0.400037
91,24,0.561297
91,25,0.452081
91,26,0.486126
91,27,0.422026
91,28,0.505972
91,29,0.414190
91,30,0.514363
91,31,0.461457
92,1,0.449696
92,2,0.542298
92,3,0.374669
92,4,0.406346
92,5,0.449065
92,6,0.380325
92,7,0.421650
92,8,0.475653
92,9,0.405872
92,10,0.410304
92,11,0.445275
92,12,0.480666
92,13,0.495601
92,14,0.461554
92,15,0.381139
92,16,0.512651
92,17,0.354631
92,18,0.465573
92,19,0.465227
92,20,0.419974
92,21,0.491958
92,22,0.520978
92,23,0.485831
92,24,0.433272
92,25,0.416423
92,26,0.532536
92,27,0.528524
92,28,0.498532
92,29,0.461491
92,30,0.536518
92,31,0.485385
93,1,0.494846
93,2,0.432846
93,3,0.480349
93,4,0.406445
93,5,0.497824
93,6,0.426500
93,7,0.454797
93,8,0.484910
93,9,0.447295
93,10,0.480488
93,11,0.486597
93,12,0.540256
93,13,0.394236
93,14,0.450242
93,15,0.398110
93,16,0.494884
93,17,0.465771
93,18,0.417449
93,19,0.480575
93,20,0.472057
93,21,0.420034
93,22,0.456872
93,23,0.410683
93,24,0.573847
93,25,0.386891
93,26,0.386439
93,27,0.449432
93,28,0.505853
93,29,0.552978
93,30,0.455158
93,31,0.414280
94,1,0.386289
94,2,0.475437
94,3,0.370340
94,4,0.484474
94,5,0.411234
94,6,0.490541
94,7,0.449780
94,8,0.391460
94,9,0.442589
94,10,0.382711
94,11,0.468380
94,12,0.484875
94,13,0.471633
94,14,0.435909
94,15,0.512054
94,16,0.585170
94,17,0.458494
94,18,0.521336
94,19,0.398797
94,20,0.447347
94,21,0.374254
94,22,0.409648
94,23,0.434289
94,24,0.404562
94,25,0.477158
94,26,0.460720
94,27,0.523946
94,28,0.571701
94,29,0.464316
94,30,0.420466
94,31,0.458945
95,1,0.409499
95,2,0.416919
95,3,0.457155
95,4,0.441178
95,5,0.425985
95,6,0.519821
95,7,0.382649
95,8,0.443975
95,9,0.449031
95,10,0.385244
95,11,0.429304
95,12,0.356973
95,13,0.387561
95,14,0.359848
95,15,0.532737
95,16,0.466163
95,17,0.462630
95,18,0.415386
95,19,0.392039
95,20,0.479722
95,21,0.426872
95,22,0.468972
95,23,0.462538
95,24,0.368296
95,25,0.346671
95,26,0.430481
95,27,0.473433
95,28,0.463602
95,29,0.392458
95,30,0.341847
95,31,0.470764
96,1,0.391230
96,2,0.493193
96,3,0.465725
96,4,0.462629
96,5,0.427611
96,6,0.532986
96,7,0.398636
96,8,0.474135
96,9,0.433747
96,10,0.453808
96,11,0.462156
96,12,0.447098
96,13,0.424723
96,14,0.379166
96,15,0.414290
96,16,0.506070
96,17,0.454136
96,18,0.442533
96,19,0.437899
96,20,0.379011
96,21,0.485321
96,22,0.336424
96,23,0.402309
96,24,0.401784
96,25,0.413983
96,26,0.468267
96,27,0.453373
96,28,0.502993
96,29,0.493980
96,30,0.482990
96,31,0.470025
97,1,0.430168
97,2,0.455264
97,3,0.422141
97,4,0.366421
97,5,0.422561
97,6,0.410027
97,7,0.500228
97,8,0.456911
97,9,0.389575
97,10,0.361761
97,11,0.430895
97,12,0.473602
97,13,0.451697
97,14,0.362590
97,15,0.365007
97,16,0.419280
97,17,0.443006
97,18,0.442127
97,19,0.362759
97,20,0.483642
97,21,0.331964
97,22,0.484386
97,23,0.451005
97,24,0.450400
97,25,0.390908
97,26,0.468004
97,27,0.411336
97,28,0.382640
97,29,0.469107
97,30,0.361083
97,31,0.373172
98,1,0.453913
98,2,0.342856
98,3,0.462443
98,4,0.421308
98,5,0.383731
98,6,0.494667
98,7,0.480311
98,8,0.383841
98,9,0.433056
98,10,0.353423
98,11,0.351130
98,12,0.374256
98,13,0.477441
98,14,0.427343
98,15,0.377135
98,16,0.388871
98,17,0.416217
98,18,0.469049
98,19,0.439155
98,20,0.464681
98,21,0.468654
98,22,0.397052
98,23,0.341628
98,24,0.368066
98,25,0.439908
98,26,0.406767
98,27,0.464421
98,28,0.430726
98,29,0.421333
98,30,0.439529
98,31,0.430996
99,1,0.445984
99,2,0.374468
99,3,0.452604
99,4,0.369365
99,5,0.477285
99,6,0.362595
99,7,0.368576
99,8,0.384942
99,9,0.410887
99,10,0.362669
99,11,0.399437
99,12,0.420465
99,13,0.469082
99,14,0.440076
99,15,0.425551
99,16,0.392098
99,17,0.445839
99,18,0.386379
99,19,0.371250
99,20,0.469737
99,21,0.368974
99,22,0.404336
99,23,0.381807
99,24,0.377826
99,25,0.333739
99,26,0.485788
99,27,0.390298
99,28,0.446094
99,29,0.480691
99,30,0.407983
99,31,0.431147
100,1,0.355096
100,2,0.369215
100,3,0.343135
100,4,0.394896
100,5,0.393795
100,6,0.387851
100,7,0.487756
100,8,0.388903
100,9,0.387751
100,10,0.369427
100,11,0.429897
100,12,0.288716
100,13,0.412983
100,14,0.406443
100,15,0.354487
100,16,0.398589
100,17,0.443512
100,18,0.397144
100,19,0.332278
100,20,0.435581
100,21,0.405630
100,22,0.405924
100,23,0.392783
100,24,0.463538
100,25,0.426856
100,26,0.411546
100,27,0.470136
100,28,0.401170
100,29,0.522700
100,30,0.490484
100,31,0.411415
